,Open,High,Low,Close,Adj Close,Volume
2018-05-07,165.64,166.78,165.51,166.24,158.363884495781,32500152.0
2018-05-08,165.89,166.43,164.86,166.07,158.201938752493,26040170.0
2018-05-09,166.37,168.0,165.78,167.88,159.926184607506,29122718.0
2018-05-10,168.42,169.74,168.29,169.62,161.583746921165,27067597.0
2018-05-11,169.42,169.86,168.72,169.46,161.431327398069,24688847.0
2018-05-14,169.85,170.82,169.47,169.75,161.707587783679,21821749.0
2018-05-15,168.41,168.5,166.98,167.87,159.916658387312,49361638.0
2018-05-16,168.09,169.37,168.01,168.98,160.974068828784,22941159.0
2018-05-17,168.39,169.61,167.51,168.33,160.354864516211,27480164.0
2018-05-18,167.68,168.26,167.21,167.46,159.526083359381,26217939.0
2018-05-21,168.76,169.5,167.68,168.4,160.421548057565,22954565.0
2018-05-22,169.17,169.45,167.88,168.18,160.211971213309,19477721.0
2018-05-23,166.88,169.62,166.88,169.6,161.564694480778,26557835.0
2018-05-24,169.55,169.85,167.84,169.55,161.51706337981,27696539.0
2018-05-25,169.53,170.33,169.21,169.72,161.679009123099,27460536.0
2018-05-29,168.95,169.92,167.96,168.97,160.964542608591,41220468.0
2018-05-30,169.58,170.48,169.22,170.18,162.117215251997,22665836.0
2018-05-31,170.18,171.2,169.63,170.07,162.012426829869,35670946.0
2018-06-01,170.92,172.84,170.87,172.74,164.555927621518,45543331.0
2018-06-04,173.18,174.34,173.07,174.3,166.042017971695,20459634.0
2018-06-05,174.71,175.13,174.07,174.84,166.556433862141,24779284.0
2018-06-06,175.02,175.89,174.14,175.86,167.528108321872,25036647.0
2018-06-07,175.89,175.93,173.55,174.43,166.16585883421,39600316.0
2018-06-08,173.61,174.88,173.18,174.44,166.175385054404,31780348.0
2018-06-11,174.31,175.34,174.28,174.91,166.623117403495,22319709.0
2018-06-12,175.15,176.0,174.96,175.83,167.499529661292,22511832.0
2018-06-13,176.1,177.14,175.43,175.82,167.490003441099,37858584.0
2018-06-14,176.63,177.89,176.5,177.6,169.185670635531,35915978.0
2018-06-15,176.93,177.33,176.11,176.98,168.595044983538,49615730.0
2018-06-18,175.49,176.65,174.94,176.5,168.498230007712,31633192.0
2018-06-19,174.27,176.04,173.71,176.0,168.020897911373,38235994.0
2018-06-20,176.81,177.98,176.65,177.25,169.214228152221,33038042.0
2018-06-21,177.7,177.88,175.37,175.71,167.744045295496,43469439.0
2018-06-22,176.3,176.37,174.69,175.32,167.371726260352,30073187.0
2018-06-25,173.73,173.99,169.81,171.37,163.600802699272,77799725.0
2018-06-26,172.0,173.06,171.37,172.07,164.269067634147,39008146.0
2018-06-27,172.8,173.58,169.61,169.73,162.03515342328,52843497.0
2018-06-28,169.52,171.77,169.17,171.19,163.42896314459,46407708.0
2018-06-29,172.01,172.92,171.4,171.65,163.868108673222,36408464.0
2018-07-02,170.04,172.85,169.67,172.8,164.965972494802,31770026.0
2018-07-03,173.45,173.45,170.63,170.8,163.056644109446,25512707.0
2018-07-05,171.91,173.06,171.03,172.92,165.080532197924,31626198.0
2018-07-06,173.32,175.74,173.0,175.61,167.648578876228,37005574.0
2018-07-09,176.52,177.23,175.82,177.19,169.15694830066,27362061.0
2018-07-10,177.52,177.72,176.71,177.32,169.281054645708,23902488.0
2018-07-11,175.93,177.07,175.8,176.42,168.421856872298,30280553.0
2018-07-12,177.2,179.46,177.08,179.46,171.32403601804,27930119.0
2018-07-13,179.45,179.9,178.95,179.61,171.467235646941,28067961.0
2018-07-16,179.65,179.95,178.88,179.18,171.05673004409,21405310.0
2018-07-17,177.28,180.65,177.28,180.27,172.097314014109,31034075.0
2018-07-18,180.29,180.44,179.38,179.93,171.772728188598,23220839.0
2018-07-19,179.28,179.88,178.82,179.03,170.913530415188,31094145.0
2018-07-20,179.62,180.17,178.79,178.99,170.875343847481,35907619.0
2018-07-23,178.46,179.64,177.74,179.56,171.419502437307,22184720.0
2018-07-24,181.41,182.05,179.56,180.3,172.125953939889,36900281.0
2018-07-25,180.38,182.93,180.29,182.82,174.531707705438,36022078.0
2018-07-26,180.35,180.92,179.81,180.05,171.88728789172,40873485.0
2018-07-27,181.19,181.31,176.6,177.62,169.567453903512,59456093.0
2018-07-30,177.63,177.73,174.27,175.11,167.171246779889,60192990.0
2018-07-31,175.8,177.13,174.82,176.45,168.450496798078,47285135.0
2018-08-01,176.86,177.65,176.1,177.12,169.090121807172,37101925.0
2018-08-02,175.87,179.74,175.79,179.53,171.390862511527,47178229.0
2018-08-03,179.87,180.09,179.08,180.08,171.9159278175,28934445.0
2018-08-06,179.96,181.19,179.74,181.14,172.927871861739,24808763.0
2018-08-07,181.65,182.14,181.26,181.8,173.557950228907,29895664.0
2018-08-08,181.55,182.35,181.06,182.02,173.767976351296,22680749.0
2018-08-09,181.94,182.63,181.64,181.91,173.662963290101,18852898.0
2018-08-10,180.68,181.22,179.84,180.52,172.335980062279,33818464.0
2018-08-13,180.88,182.01,180.24,180.32,172.145047223743,26089195.0
2018-08-14,181.01,181.66,180.04,181.45,173.223817761469,20913021.0
2018-08-15,180.01,180.58,178.12,179.23,171.104463253724,58528016.0
2018-08-16,180.61,180.99,179.47,179.82,171.667715127404,27711761.0
2018-08-17,179.35,180.31,178.27,179.86,171.705901695111,36092641.0
2018-08-20,180.26,180.33,179.0,179.7,171.553155424282,24938956.0
2018-08-21,180.24,181.44,180.13,180.36,172.18323379145,26258657.0
2018-08-22,179.98,181.27,179.75,181.06,172.851498726325,18042380.0
2018-08-23,180.74,182.05,180.5,180.8,172.603286036228,25776166.0
2018-08-24,181.4,182.63,181.36,182.48,174.207121879928,23136113.0
2018-08-27,183.4,184.34,183.11,184.34,175.982797278309,29343552.0
2018-08-28,184.83,185.02,184.22,184.61,176.240556610333,20277036.0
2018-08-29,184.93,186.84,184.86,186.74,178.273991340737,29175591.0
2018-08-30,186.38,187.52,185.79,186.41,177.958952157153,29315453.0
2018-08-31,186.18,187.18,185.98,186.65,178.188071563396,28653248.0
2018-09-04,186.08,186.4,184.85,185.85,177.424340209254,29063537.0
2018-09-05,185.52,185.55,182.82,183.45,175.133146146826,42623326.0
2018-09-06,183.53,183.75,180.58,181.81,173.567496870833,46091403.0
2018-09-07,180.5,182.67,180.44,181.11,172.899231935959,46629495.0
2018-09-10,182.15,182.25,180.73,181.72,173.481577093492,26131977.0
2018-09-11,180.99,183.42,180.52,183.12,174.818106963242,30116460.0
2018-09-12,182.85,182.98,181.01,182.58,174.302588299196,36203973.0
2018-09-13,183.72,184.88,183.64,184.53,176.164183474918,31133188.0
2018-09-14,184.66,184.95,183.26,183.99,175.648664810872,31224132.0
2018-09-17,183.68,183.81,181.17,181.34,173.118804700275,33071197.0
2018-09-18,181.49,183.73,181.4,182.84,174.550800989292,31877347.0
2018-09-19,182.87,183.3,181.51,182.7,174.417148002317,31843377.0
2018-09-20,183.96,184.97,183.52,184.72,176.345569671527,33295820.0
2018-09-21,185.22,185.48,183.48,183.71,175.381358836922,38605353.0
2018-09-24,182.05,183.96,181.3,183.89,175.86799890914,34945602.0
2018-09-25,183.81,184.28,183.18,184.14,176.107092931258,25277520.0
2018-09-26,184.3,185.99,183.91,184.27,176.231421822759,36210571.0
2018-09-27,185.02,186.49,184.92,185.83,177.723368520776,33113269.0
2018-09-28,185.31,186.28,184.97,185.79,177.685113477237,28076843.0
2018-10-01,186.87,187.53,185.7,186.17,178.048536390856,27371297.0
2018-10-02,186.01,187.18,185.32,185.75,177.646858433698,25618608.0
2018-10-03,186.53,186.97,185.66,185.95,177.838133651392,29128683.0
2018-10-04,185.2,185.32,181.06,182.38,174.423871015547,80557283.0
2018-10-05,182.36,182.97,178.43,180.15,172.291152338254,83325630.0
2018-10-08,179.52,180.64,176.93,179.05,171.239138640935,66864481.0
2018-10-09,179.18,181.02,178.75,179.63,171.793836772249,49097949.0
2018-10-10,178.51,178.62,171.5,171.73,164.238465673319,114471100.0
2018-10-11,171.02,173.4,167.81,169.6,162.201384604873,143084463.0
2018-10-12,174.17,174.86,170.93,174.32,166.715479742462,102078388.0
2018-10-15,173.71,174.04,171.56,172.21,164.697526195785,64885255.0
2018-10-16,174.02,177.65,173.7,177.22,169.488970399031,71979688.0
2018-10-17,178.08,178.26,175.47,177.29,169.555916725224,66987639.0
2018-10-18,176.62,176.68,172.44,173.18,165.625211001603,82486208.0
2018-10-19,174.58,176.07,172.39,173.02,165.472190827448,82923733.0
2018-10-22,174.06,175.25,172.59,173.91,166.323365546188,52909281.0
2018-10-23,170.64,174.13,168.82,173.27,165.711284849566,77566972.0
2018-10-24,173.07,173.36,165.04,165.34,158.127222467982,102997449.0
2018-10-25,167.91,172.08,167.16,171.06,163.597693694042,83481070.0
2018-10-26,165.2,169.96,164.23,166.66,159.389638904765,130970908.0
2018-10-29,169.21,169.86,160.09,163.23,156.109268921306,111871933.0
2018-10-30,162.75,166.04,162.01,165.92,158.681920599296,92583965.0
2018-10-31,168.62,171.25,168.54,169.82,162.411787344337,73828635.0
2018-11-01,170.07,172.24,168.78,172.06,164.554069782515,52706823.0
2018-11-02,171.53,172.55,168.22,169.38,161.990981865409,75966781.0
2018-11-05,169.6,169.66,167.08,168.96,161.589303908251,39573533.0
2018-11-06,168.97,171.19,168.72,170.24,162.813465301495,34410390.0
2018-11-07,172.28,175.58,171.87,175.58,167.920513613936,51169614.0
2018-11-08,174.76,175.3,173.63,174.46,166.849372394848,40296538.0
2018-11-09,172.83,173.25,170.16,171.52,164.03762669474,50602710.0
2018-11-12,170.32,170.64,166.18,166.33,159.074034795569,62578371.0
2018-11-13,167.11,169.48,166.0,166.47,159.207927447955,64128079.0
2018-11-14,168.12,168.7,164.25,165.2,157.993329815596,75270714.0
2018-11-15,164.9,168.54,163.46,168.09,160.75725671128,73254349.0
2018-11-16,166.45,168.31,165.78,167.5,160.192994819082,65390675.0
2018-11-19,166.7,166.9,161.54,162.06,154.990308897793,67280478.0
2018-11-20,158.37,161.38,157.13,159.16,152.216818241224,102652794.0
2018-11-21,161.35,161.97,159.23,160.37,153.374033308275,42965839.0
2018-11-23,159.09,160.84,159.09,159.21,152.264637045648,23503729.0
2018-11-26,161.44,162.97,160.76,162.89,155.784101051225,42012633.0
2018-11-27,162.0,163.85,161.18,163.44,156.310107899885,36608063.0
2018-11-28,164.62,168.7,163.47,168.7,161.340646125248,70140986.0
2018-11-29,167.99,169.26,166.82,168.15,160.814639276589,44885711.0
2018-11-30,168.38,169.47,167.54,169.37,161.981418104525,36722760.0
2018-12-03,173.11,173.31,169.51,172.33,164.812291326402,50771695.0
2018-12-04,171.43,171.91,165.52,165.72,158.490645381601,70594743.0
2018-12-06,162.46,166.91,161.77,166.89,159.609605405114,71715526.0
2018-12-07,166.16,167.12,160.86,161.38,154.339973157632,80432176.0
2018-12-10,161.08,163.78,159.41,163.07,155.95624874715,73960758.0
2018-12-11,165.73,165.77,162.23,163.61,156.472691834925,59058296.0
2018-12-12,166.0,167.6,164.96,165.05,157.849873402325,53779992.0
2018-12-13,166.13,166.82,164.03,165.1,157.897692206749,46377864.0
2018-12-14,163.21,163.81,160.7,161.08,154.053060331091,56547419.0
2018-12-17,160.39,161.67,156.17,157.43,150.562287608167,74834076.0
2018-12-18,158.65,159.95,157.04,158.42,151.509099935755,63642120.0
2018-12-19,158.18,160.72,153.34,154.53,147.788796951598,81856456.0
2018-12-20,154.15,155.87,150.39,152.29,145.646514513421,99002139.0
2018-12-21,153.05,154.09,146.72,147.57,141.132419375832,141129408.0
2018-12-24,146.08,147.98,143.46,143.5,137.642230042323,56163290.0
2018-12-26,145.08,152.54,144.09,152.46,146.236476601063,98982064.0
2018-12-27,150.37,153.18,147.08,153.05,146.802392390087,85824343.0
2018-12-28,154.01,155.59,151.72,152.97,146.725658045813,77856625.0
2018-12-31,154.47,154.98,152.71,154.26,147.962999347238,53015313.0
2019-01-02,150.99,155.75,150.88,154.88,148.557690515366,58576672.0
2019-01-03,152.6,153.26,149.49,149.82,143.704243240006,74820225.0
2019-01-04,152.34,157.0,151.74,156.23,149.852582574997,74709320.0
2019-01-07,156.62,158.86,156.11,158.09,151.636656079379,52059331.0
2019-01-08,159.54,160.11,157.2,159.52,153.008282483285,49388694.0
2019-01-09,160.14,161.52,159.47,160.82,154.255215577745,46491747.0
2019-01-10,159.6,161.37,158.7,161.28,154.696438057323,38943414.0
2019-01-11,160.33,160.86,159.79,160.69,154.130522268299,30176643.0
2019-01-14,159.33,159.96,158.59,159.27,152.768487657427,30710234.0
2019-01-15,160.0,162.6,159.91,162.38,155.751535291097,40874224.0
2019-01-16,162.65,163.78,162.29,162.35,155.722759911994,33812190.0
2019-01-17,161.83,164.36,161.57,163.63,156.950509420385,39328959.0
2019-01-18,164.78,166.02,163.82,165.25,158.504379891943,57183243.0
2019-01-22,164.06,164.14,160.76,161.94,155.329496397587,56711694.0
2019-01-23,162.77,163.51,160.32,162.15,155.530924051308,38106062.0
2019-01-24,162.68,163.44,162.06,163.2,156.53806231991,32413351.0
2019-01-25,164.51,165.65,163.95,165.15,158.4084619616,36466069.0
2019-01-28,163.02,163.12,161.75,163.11,156.451736182601,33491216.0
2019-01-29,163.2,163.24,160.99,161.57,154.974600055318,30784175.0
2019-01-30,163.4,166.28,162.89,165.68,158.916826992418,41346533.0
2019-01-31,166.7,168.99,166.47,168.16,161.295591664927,37258361.0
2019-02-01,167.33,168.6,166.99,167.45,160.614574359491,32143672.0
2019-02-04,167.48,169.53,167.33,169.53,162.609667310627,26718781.0
2019-02-05,169.76,171.23,169.69,171.03,164.048436265773,28156368.0
2019-02-06,171.07,171.37,169.75,170.52,163.559254821024,27970006.0
2019-02-07,169.03,169.45,166.95,168.23,161.362734216167,42036193.0
2019-02-08,166.76,168.59,166.57,168.56,161.679263386299,29020747.0
2019-02-11,169.17,169.58,167.98,168.4,161.52579469775,21434088.0
2019-02-12,169.63,171.14,169.33,170.89,163.914151163293,29722073.0
2019-02-13,171.65,172.16,170.82,171.01,164.029252679705,26094136.0
2019-02-14,170.4,171.83,169.83,171.22,164.230680333425,30326830.0
2019-02-15,172.52,172.56,171.14,171.94,164.921289431895,32521685.0
2019-02-19,171.41,172.8,171.38,172.28,165.247410395062,19487679.0
2019-02-20,172.4,173.08,171.32,172.25,165.218635015959,32592995.0
2019-02-21,171.77,172.26,170.71,171.62,164.614352054798,25207401.0
2019-02-22,171.98,173.01,171.9,172.89,165.832509770155,27735358.0
2019-02-25,174.21,174.66,173.4,173.52,166.436792731316,32608754.0
2019-02-26,173.04,174.25,172.81,173.7,166.609445005934,21939717.0
2019-02-27,172.9,173.8,171.76,173.59,166.503935282556,25162014.0
2019-02-28,173.05,173.81,172.7,173.19,166.120263561184,25085470.0
2019-03-01,174.44,174.65,173.18,174.39,167.271278725301,31431156.0
2019-03-04,175.54,175.79,172.47,174.42,167.300054104404,38063458.0
2019-03-05,174.55,175.09,173.69,174.55,167.42474741385,22319863.0
2019-03-06,174.72,174.75,173.28,173.56,166.475159903453,27194581.0
2019-03-07,173.12,173.18,170.79,171.43,164.432107987146,39407443.0
2019-03-08,169.51,171.26,169.34,171.17,164.182721368254,39303225.0
2019-03-11,171.88,174.85,171.85,174.73,167.597399688467,30518408.0
2019-03-12,175.19,176.14,174.77,175.69,168.518211819761,33953500.0
2019-03-13,176.6,177.93,176.35,177.01,169.78432850029,42426135.0
2019-03-14,177.13,177.34,176.66,176.71,169.49657470926,23751477.0
2019-03-15,177.4,178.88,177.28,178.35,171.069628766887,38191958.0
2019-03-18,177.95,178.99,177.59,178.45,171.476522219195,32935125.0
2019-03-19,179.18,180.0,178.29,179.05,172.053075390008,36893341.0
2019-03-20,179.06,180.86,178.24,179.76,172.73532997547,50104996.0
2019-03-21,179.22,182.83,179.2,182.57,175.435520658776,42428481.0
2019-03-22,181.78,182.27,178.37,178.56,171.582223633844,70794543.0
2019-03-25,177.91,178.84,176.93,178.22,171.255510170384,46336524.0
2019-03-26,179.6,180.69,178.14,179.05,172.053075390008,33248121.0
2019-03-27,179.32,179.72,176.6,177.9,170.94801514595,37096697.0
2019-03-28,178.36,178.98,177.24,178.31,171.341993146006,30368235.0
2019-03-29,179.69,179.83,178.59,179.66,172.639237780334,35205511.0
2019-04-01,181.51,182.26,180.77,182.04,174.926232024558,30969472.0
2019-04-02,182.24,182.91,181.78,182.73,175.589268170992,22645151.0
2019-04-03,183.76,184.92,183.21,183.78,176.598236219914,31633476.0
2019-04-04,183.83,184.5,182.65,183.71,176.53097168332,28530828.0
2019-04-05,184.24,184.77,184.02,184.66,177.443847537106,25674660.0
2019-04-08,184.36,185.28,183.63,185.13,177.895480854243,22697543.0
2019-04-09,184.5,185.11,184.09,184.48,177.270881585862,25631886.0
2019-04-10,184.72,185.53,184.52,185.47,178.222194317703,24562958.0
2019-04-11,185.78,185.78,184.69,185.03,177.799388659107,20654094.0
2019-04-12,185.85,185.95,185.06,185.83,178.568126220191,24989136.0
2019-04-15,185.84,186.07,184.62,185.86,178.596953878732,21073046.0
2019-04-16,186.54,186.91,185.93,186.5,179.211943927598,27195709.0
2019-04-17,187.75,187.93,186.6,187.15,179.836543195979,29651575.0
2019-04-18,187.46,187.79,186.29,187.39,180.067164464304,28580864.0
2019-04-22,186.57,188.86,186.43,187.92,180.576453098522,17936033.0
2019-04-23,188.4,190.54,188.13,190.31,182.873056562259,33665561.0
2019-04-24,190.47,190.71,189.65,189.71,182.296503391446,24977108.0
2019-04-25,191.13,191.22,189.45,190.48,183.036413293989,29517497.0
2019-04-26,190.18,190.69,188.59,190.65,183.199770025719,26359537.0
2019-04-29,190.65,191.32,190.34,191.02,183.55531114772,21716242.0
2019-04-30,189.48,189.85,188.21,189.54,182.133146659716,31495277.0
2019-05-01,190.78,191.32,188.8,188.93,181.54698426939,34797109.0
2019-05-02,188.87,189.85,186.87,188.11,180.759028269279,44110122.0
2019-05-03,189.67,191.25,189.33,191.11,183.641794123342,30386180.0
2019-05-06,187.05,190.2,186.76,189.94,182.517515440258,38371777.0
2019-05-07,187.87,188.67,184.51,186.24,178.962104220246,58818134.0
2019-05-08,185.63,187.17,184.96,185.77,178.51047090311,37165319.0
2019-05-09,183.7,185.41,182.09,184.77,177.549548951755,55351668.0
2019-05-10,184.11,185.89,181.03,185.0,177.770561000567,58526402.0
2019-05-13,180.29,181.26,178.06,178.58,171.601442072871,67185766.0
2019-05-14,179.52,181.63,178.86,180.54,173.484849097526,43360636.0
2019-05-15,179.35,183.55,179.31,183.09,175.93520007348,40944547.0
2019-05-16,183.17,186.07,182.95,184.93,177.703296463972,39281157.0
2019-05-17,183.1,185.58,182.88,183.04,175.887153975912,44702276.0
2019-05-20,180.49,181.18,179.34,179.95,172.917905146227,38608294.0
2019-05-21,181.5,182.33,180.92,181.83,174.724438414773,31613790.0
2019-05-22,180.82,182.07,180.75,181.02,173.946091634176,24332550.0
2019-05-23,178.94,179.02,177.14,178.25,171.284337828924,45351309.0
2019-05-24,179.21,179.85,177.94,178.16,171.197854853303,25903267.0
2019-05-28,178.66,179.66,177.47,177.49,170.554037145895,24763823.0
2019-05-29,176.39,177.0,175.09,176.03,169.151091096918,42178772.0
2019-05-30,176.5,177.27,175.77,176.77,169.86217334092,30354790.0
2019-05-31,174.69,175.29,173.87,173.95,167.1523734381,45446206.0
2019-06-03,173.48,173.95,169.27,170.12,163.472042364413,75842290.0
2019-06-04,172.03,174.97,171.37,174.91,168.074858511401,47797848.0
2019-06-05,176.58,176.61,174.38,176.21,169.324057048161,34412697.0
2019-06-06,176.51,178.04,175.73,177.61,170.669347780058,29913205.0
2019-06-07,178.56,181.77,178.33,181.04,173.965310073203,45888345.0
2019-06-10,182.25,184.85,182.21,183.15,175.992855390561,41385280.0
2019-06-11,185.06,185.4,182.78,183.4,176.2330858784,41260320.0
2019-06-12,182.9,183.28,182.0,182.34,175.214508609964,27758120.0
2019-06-13,183.1,183.87,182.74,183.42,176.252304317427,23715829.0
2019-06-14,182.48,183.11,181.94,182.64,175.50278519537,22844089.0
2019-06-17,183.04,184.25,182.84,183.74,176.55979934186,20379476.0
2019-06-18,185.91,187.72,185.43,186.41,179.125460951976,48177301.0
2019-06-19,186.73,187.53,185.57,187.11,179.798106317925,31672855.0
2019-06-20,189.72,189.76,187.16,188.85,181.470110513281,40921964.0
2019-06-21,188.63,189.77,188.17,188.57,181.201052366902,39980418.0
2019-06-24,188.53,188.72,188.06,188.16,181.206414311391,19375205.0
2019-06-25,188.03,188.14,184.65,184.93,178.095781242589,33921112.0
2019-06-26,186.16,187.33,185.49,185.79,178.923999335211,22595721.0
2019-06-27,186.46,186.94,185.99,186.5,179.607760783771,19709228.0
2019-06-28,186.95,187.15,186.07,186.74,179.83889141427,21179248.0
2019-07-01,190.32,190.57,188.38,189.26,182.265763034512,31193393.0
2019-07-02,189.2,190.03,188.66,190.01,182.988046254822,18035768.0
2019-07-03,190.49,191.44,190.29,191.44,184.36519959488,15792067.0
2019-07-05,190.13,191.4,189.39,191.05,183.989612320319,21415620.0
2019-07-08,189.81,189.87,188.93,189.71,182.699132966698,17598826.0
2019-07-09,188.81,190.9,188.65,190.66,183.614025045758,19193497.0
2019-07-10,191.82,193.09,191.47,192.56,185.443809203876,28374513.0
2019-07-11,192.85,193.34,191.81,192.42,185.308983002752,23736122.0
2019-07-12,192.63,193.54,192.45,193.53,186.377962168811,20211883.0
2019-07-15,193.98,194.19,193.44,194.15,186.975049630934,15606074.0
2019-07-16,193.91,194.09,192.56,193.15,186.012005337187,20190891.0
2019-07-17,193.15,193.49,192.18,192.2,185.097113258128,16765069.0
2019-07-18,191.29,192.79,190.69,192.42,185.308983002752,29066336.0
2019-07-19,193.82,193.83,190.81,191.01,183.951090548569,29387945.0
2019-07-22,191.44,192.94,191.44,192.53,185.414917875064,18953596.0
2019-07-23,193.58,193.81,192.29,193.79,186.628353685185,23786726.0
2019-07-24,193.05,195.16,193.03,195.15,187.93809392468,20422872.0
2019-07-25,194.49,194.52,192.93,193.3,186.156461981249,23434744.0
2019-07-26,194.53,195.55,194.43,195.29,188.072920125805,20431243.0
2019-07-29,195.11,195.18,193.39,194.62,187.427680448995,20451652.0
2019-07-30,193.13,194.54,192.99,193.78,186.618723242247,18705006.0
2019-07-31,194.3,194.43,189.32,191.1,184.037764535006,41627473.0
2019-08-01,191.43,194.98,189.23,190.15,183.122872455947,63251648.0
2019-08-02,188.72,188.99,186.21,187.35,180.426348433456,55214006.0
2019-08-05,183.43,183.51,179.2,180.73,174.050995208852,75039971.0
2019-08-06,182.4,183.8,181.07,183.26,176.487497272031,41897249.0
2019-08-07,181.27,184.51,179.89,184.25,177.440911122841,49990586.0
2019-08-08,185.08,188.32,184.57,188.26,181.302718740765,38418084.0
2019-08-09,187.36,188.0,185.03,186.49,179.598130340834,33608926.0
2019-08-12,185.34,185.9,183.5,184.35,177.537215552215,24642870.0
2019-08-13,184.19,189.68,184.02,188.39,181.427914498952,40473043.0
2019-08-14,185.36,185.95,182.42,182.76,176.005975125158,51000548.0
2019-08-15,183.0,183.59,181.16,182.55,175.803735823471,36848178.0
2019-08-16,184.11,185.95,184.1,185.48,178.625455604149,34785006.0
2019-08-19,188.16,188.83,187.5,188.43,181.466436270702,22568634.0
2019-08-20,187.96,188.64,186.92,186.97,180.060391601832,19939552.0
2019-08-21,188.61,189.23,187.96,188.63,181.659045129452,20745478.0
2019-08-22,188.98,189.46,186.54,188.02,181.071588110266,24270520.0
2019-08-23,186.74,188.45,181.56,182.07,175.341474562473,55442893.0
2019-08-26,184.14,184.87,183.08,184.82,177.989846370276,27689838.0
2019-08-27,186.11,186.42,183.71,184.43,177.614259095715,28080093.0
2019-08-28,183.83,185.4,182.91,185.09,178.249868329588,21775744.0
2019-08-29,187.39,188.46,186.68,187.92,180.975283680891,25427207.0
2019-08-30,188.93,188.97,186.41,187.47,180.541913748705,26332749.0
2019-09-03,186.22,187.18,185.03,185.65,178.789173134086,28026617.0
2019-09-04,187.44,188.49,186.9,188.33,181.370131841328,21676335.0
2019-09-05,190.41,192.33,190.34,191.78,184.692634654754,34060994.0
2019-09-06,192.1,192.17,191.17,191.59,184.509656238942,19487821.0
2019-09-09,192.19,192.27,190.22,191.19,184.124438521443,24407580.0
2019-09-10,190.16,190.74,188.91,190.64,183.594764159883,23744687.0
2019-09-11,191.0,192.53,190.56,192.43,185.318613445689,25063617.0
2019-09-12,193.61,194.71,192.97,193.23,186.089048880687,28689878.0
2019-09-13,192.95,193.4,192.29,192.54,185.424548318001,27669795.0
2019-09-16,191.3,192.08,191.11,191.68,184.596330225379,20318987.0
2019-09-17,191.7,192.6,191.29,192.6,185.482330975626,21113675.0
2019-09-18,192.2,192.6,190.11,192.52,185.405287432126,31173056.0
2019-09-19,192.86,194.04,192.47,192.84,185.713461606125,26214873.0
2019-09-20,193.11,193.31,190.16,190.8,183.748851246882,30131528.0
2019-09-23,190.36,191.07,189.72,190.5,183.829891424201,22917563.0
2019-09-24,191.37,191.79,187.15,187.97,181.388476068278,41096614.0
2019-09-25,187.79,190.58,186.21,190.08,183.424597175392,36499191.0
2019-09-26,189.83,190.0,187.98,189.38,182.749106760709,27030029.0
2019-09-27,189.73,189.83,185.75,187.03,180.481388939991,40804222.0
2019-09-30,187.79,189.11,187.4,188.81,182.199064565897,26559841.0
2019-10-01,189.5,190.59,186.96,187.27,180.712985653596,32665025.0
2019-10-02,186.0,186.03,183.02,184.05,177.605729746059,48931982.0
2019-10-03,184.03,186.21,181.82,186.07,179.55500208557,39612315.0
2019-10-04,187.08,189.08,186.88,188.81,182.199064565897,32752668.0
2019-10-07,188.27,189.74,187.91,188.24,181.649022371084,21404580.0
2019-10-08,187.06,187.86,185.27,185.42,178.927760986222,33201939.0
2019-10-09,186.99,188.08,186.43,187.23,180.674386201329,20829012.0
2019-10-10,187.28,189.43,187.12,188.68,182.073616346027,26693780.0
2019-10-11,190.83,192.63,190.72,191.11,184.418533071281,41428907.0
2019-10-14,190.84,191.7,190.65,191.09,184.399233345147,15372774.0
2019-10-15,191.68,193.97,191.56,193.52,186.744150070401,23735826.0
2019-10-16,192.86,193.53,192.43,193.04,186.28095664319,20689207.0
2019-10-17,194.2,194.5,192.81,193.55,186.773099659601,19161821.0
2019-10-18,193.2,193.67,190.71,191.69,184.97822512916,27719069.0
2019-10-21,192.71,193.52,192.14,193.39,186.618701850531,15868946.0
2019-10-22,194.15,194.42,191.79,191.85,185.132622938231,22988988.0
2019-10-23,191.46,192.26,191.15,192.22,185.489667871705,15198327.0
2019-10-24,193.59,194.21,192.74,194.09,187.294192265213,19264220.0
2019-10-25,193.09,195.74,193.05,195.64,188.789921040581,21507115.0
2019-10-28,196.57,197.83,196.55,197.57,190.65234461249,18842303.0
2019-10-29,197.24,197.54,196.01,196.04,189.175915563256,18569675.0
2019-10-30,196.42,197.32,195.29,196.99,190.092652554611,21764311.0
2019-10-31,197.56,197.65,195.94,197.08,190.179501322213,26801803.0
2019-11-01,197.93,198.88,197.63,198.87,191.906826811185,22131875.0
2019-11-04,200.19,200.53,198.87,200.1,193.093759968413,19015855.0
2019-11-05,200.35,200.55,199.55,200.21,193.199908462148,15048864.0
2019-11-06,199.98,200.0,198.79,199.76,192.765664624138,19725486.0
2019-11-07,200.76,201.72,199.85,200.43,193.41220544962,17832355.0
2019-11-08,200.07,201.25,199.54,201.23,194.184194494971,15272516.0
2019-11-11,200.21,201.04,199.94,200.96,193.923648192165,10187222.0
2019-11-12,201.13,202.21,200.82,201.54,194.483340250044,14778283.0
2019-11-13,200.84,201.78,200.71,201.59,194.531589565379,16110341.0
2019-11-14,200.83,201.56,200.22,201.43,194.377191756309,17055686.0
2019-11-15,202.65,202.91,202.0,202.91,195.805371490208,18434519.0
2019-11-18,202.59,203.39,201.77,203.07,195.959769299278,18408797.0
